Date,MSFT
2011-03-08 00:00:00+00:00,0.007387268239893219
2011-03-09 00:00:00+00:00,-0.0007719204122522694
2011-03-10 00:00:00+00:00,-0.018539959581005072
2011-03-11 00:00:00+00:00,0.010625755977372364
2011-03-14 00:00:00+00:00,0.00038941700790484646
2011-03-15 00:00:00+00:00,-0.011677739905511575
2011-03-16 00:00:00+00:00,-0.023631291396001952
2011-03-17 00:00:00+00:00,-0.0004033976810211559
2011-03-18 00:00:00+00:00,0.0008070439814724661
2011-03-21 00:00:00+00:00,0.021370996086705007
2011-03-22 00:00:00+00:00,-0.0011843934755574326
2011-03-23 00:00:00+00:00,0.009486232636530367
2011-03-24 00:00:00+00:00,0.010571595173706205
2011-03-25 00:00:00+00:00,-0.007361434740039363
2011-03-28 00:00:00+00:00,-0.008196759755749183
2011-03-29 00:00:00+00:00,0.0031483638011198245
2011-03-30 00:00:00+00:00,0.004707761487285911
2011-03-31 00:00:00+00:00,-0.00859044183756097
2011-04-01 00:00:00+00:00,0.0035447087338089656
2011-04-04 00:00:00+00:00,0.0027472408195370335
2011-04-05 00:00:00+00:00,0.009002013951191934
2011-04-06 00:00:00+00:00,0.01435216920209137
2011-04-07 00:00:00+00:00,0.001912089680251805
2011-04-08 00:00:00+00:00,-0.004961872684336899
2011-04-11 00:00:00+00:00,-0.0034522498519921063
2011-04-12 00:00:00+00:00,-0.013086996096175585
2011-04-13 00:00:00+00:00,-0.000390024536657152
2011-04-14 00:00:00+00:00,-0.008193487762345075
2011-04-15 00:00:00+00:00,-0.0019669251341652982
2011-04-18 00:00:00+00:00,-0.011430859516522895
2011-04-19 00:00:00+00:00,0.002791056420939464
2011-04-20 00:00:00+00:00,0.024254497797372432
2011-04-21 00:00:00+00:00,-0.00931676121838998
2011-04-25 00:00:00+00:00,0.003526651683915194
2011-04-26 00:00:00+00:00,0.02264739983924957
2011-04-27 00:00:00+00:00,0.007254624774134966
2011-04-28 00:00:00+00:00,0.012509474382275343
2011-04-29 00:00:00+00:00,-0.02957690135743818
2011-05-02 00:00:00+00:00,-0.010030872998323392
2011-05-03 00:00:00+00:00,0.005845659369534406
2011-05-04 00:00:00+00:00,0.00968616835230418
2011-05-05 00:00:00+00:00,-0.010360650650353964
2011-05-06 00:00:00+00:00,0.0031019744422688955
2011-05-09 00:00:00+00:00,-0.0015462278403439722
2011-05-10 00:00:00+00:00,-0.006194341768668177
2011-05-11 00:00:00+00:00,-0.012076332879666252
2011-05-12 00:00:00+00:00,-0.0015773231295197476
2011-05-13 00:00:00+00:00,-0.011453357491074234
2011-05-16 00:00:00+00:00,-0.018377985585382617
2011-05-17 00:00:00+00:00,-0.002034971008610942
2011-05-18 00:00:00+00:00,0.006933118805881433
2011-05-19 00:00:00+00:00,0.001215017361198223
2011-05-20 00:00:00+00:00,-0.009304188860234985
2011-05-23 00:00:00+00:00,-0.013066545439563648
2011-05-24 00:00:00+00:00,-0.0008274910095382726
2011-05-25 00:00:00+00:00,0.0016563526359913983
2011-05-26 00:00:00+00:00,0.019842890931752066
2011-05-27 00:00:00+00:00,0.003648161828518681
2011-05-31 00:00:00+00:00,0.01009693043978177
2011-06-01 00:00:00+00:00,-0.023190720447745727
2011-06-02 00:00:00+00:00,-0.008596029029798946
2011-06-03 00:00:00+00:00,-0.012799317701526758
2011-06-06 00:00:00+00:00,0.004182366462062159
2011-06-07 00:00:00+00:00,0.0020824338435616596
2011-06-08 00:00:00+00:00,-0.00498748688895978
2011-06-09 00:00:00+00:00,0.0008353613186677933
2011-06-10 00:00:00+00:00,-0.01043405715996093
2011-06-13 00:00:00+00:00,0.013918255748512465
2011-06-14 00:00:00+00:00,0.007487453867395244
2011-06-15 00:00:00+00:00,-0.01981831361868225
2011-06-16 00:00:00+00:00,0.010951989527739903
2011-06-17 00:00:00+00:00,0.010833342870076423
2011-06-20 00:00:00+00:00,0.008656186417618006
2011-06-21 00:00:00+00:00,0.011851284171024767
2011-06-22 00:00:00+00:00,-0.0044426740442130574
2011-06-23 00:00:00+00:00,-0.000811377609459929
2011-06-24 00:00:00+00:00,-0.01339829212141086
2011-06-27 00:00:00+00:00,0.03703710099324997
2011-06-28 00:00:00+00:00,0.023809462537933257
2011-06-29 00:00:00+00:00,-0.006976682292633152
2011-06-30 00:00:00+00:00,0.014832129130327276
2011-07-01 00:00:00+00:00,0.0007692483755259438
2011-07-05 00:00:00+00:00,0.00038432854365511027
2011-07-06 00:00:00+00:00,0.011525133659118891
2011-07-07 00:00:00+00:00,0.01671099640457907
2011-07-08 00:00:00+00:00,0.005603272916148594
2011-07-11 00:00:00+00:00,-0.010772693711198045
2011-07-12 00:00:00+00:00,-0.0033795812270189796
2011-07-13 00:00:00+00:00,0.003391041527304628
2011-07-14 00:00:00+00:00,-0.006008255818792274
2011-07-15 00:00:00+00:00,0.011711423548644184
2011-07-18 00:00:00+00:00,-0.007094866661163546
2011-07-19 00:00:00+00:00,0.035727745674608125
2011-07-20 00:00:00+00:00,-0.0174292459559916
2011-07-21 00:00:00+00:00,0.0014782304625573506
2011-07-22 00:00:00+00:00,0.01586716970933355
2011-07-25 00:00:00+00:00,0.013803093036279357
2011-07-26 00:00:00+00:00,0.0060910095744663995
2011-07-27 00:00:00+00:00,-0.026709401781971676
2011-07-28 00:00:00+00:00,0.014270010638022468
2011-07-29 00:00:00+00:00,-0.01154400082073792
2011-08-01 00:00:00+00:00,-0.004744494984543213
2011-08-02 00:00:00+00:00,-0.017235101313293755
2011-08-03 00:00:00+00:00,0.0044776433824467166
2011-08-04 00:00:00+00:00,-0.03640414336771591
2011-08-05 00:00:00+00:00,-0.01002313891784512
2011-08-08 00:00:00+00:00,-0.046729001116779356
2011-08-09 00:00:00+00:00,0.044934656946044926
2011-08-10 00:00:00+00:00,-0.05394836453801932
2011-08-11 00:00:00+00:00,0.0409090801614469
2011-08-12 00:00:00+00:00,-0.003572852349336353
2011-08-15 00:00:00+00:00,0.01633465502712883
2011-08-16 00:00:00+00:00,-0.006272044138633914
2011-08-17 00:00:00+00:00,-0.00394478816429622
2011-08-18 00:00:00+00:00,-0.02297029400816053
2011-08-19 00:00:00+00:00,-0.02513177289485191
2011-08-22 00:00:00+00:00,-0.002910590313714101
2011-08-23 00:00:00+00:00,0.030859040252056325
2011-08-24 00:00:00+00:00,0.007281565945616242
2011-08-25 00:00:00+00:00,-0.013253009187215947
2011-08-26 00:00:00+00:00,0.027676040440449245
2011-08-29 00:00:00+00:00,0.023366342676748086
2011-08-30 00:00:00+00:00,0.015092855547424566
2011-08-31 00:00:00+00:00,0.014106017754122124
2011-09-01 00:00:00+00:00,-0.014661702684363731
2011-09-02 00:00:00+00:00,-0.01564287911993867
2011-09-06 00:00:00+00:00,-0.011240271967223214
2011-09-07 00:00:00+00:00,0.01920814452064956
2011-09-08 00:00:00+00:00,0.008461512052095888
2011-09-09 00:00:00+00:00,-0.018306619176448713
2011-09-12 00:00:00+00:00,0.005827491059210654
2011-09-13 00:00:00+00:00,0.005793801831408318
2011-09-14 00:00:00+00:00,0.01766509478877798
2011-09-15 00:00:00+00:00,0.018490557400685503
2011-09-16 00:00:00+00:00,0.004816638355601199
2011-09-19 00:00:00+00:00,0.0033185192645370787
2011-09-20 00:00:00+00:00,-0.008452758176224151
2011-09-21 00:00:00+00:00,-0.03669383943347926
2011-09-22 00:00:00+00:00,-0.03578300551619318
2011-09-23 00:00:00+00:00,0.0
2011-09-26 00:00:00+00:00,0.015163650287849162
2011-09-27 00:00:00+00:00,0.009040862319496412
2011-09-28 00:00:00+00:00,-0.0035060441106505857
2011-09-29 00:00:00+00:00,-0.005082062593992687
2011-09-30 00:00:00+00:00,-0.02200398257380387
2011-10-03 00:00:00+00:00,-0.014463588261583116
2011-10-04 00:00:00+00:00,0.033020768172393744
2011-10-05 00:00:00+00:00,0.02170478428368816
2011-10-06 00:00:00+00:00,0.017381258151723866
2011-10-07 00:00:00+00:00,-0.0034168622652437364
2011-10-10 00:00:00+00:00,0.026285734630766333
2011-10-11 00:00:00+00:00,0.002227151624088819
2011-10-12 00:00:00+00:00,-0.0014815153899015998
2011-10-13 00:00:00+00:00,0.008160282944142727
2011-10-14 00:00:00+00:00,0.0033112638549437357
2011-10-17 00:00:00+00:00,-0.010634430167190567
2011-10-18 00:00:00+00:00,0.012231279811159679
2011-10-19 00:00:00+00:00,-0.006591003613905411
2011-10-20 00:00:00+00:00,-0.003317296278040671
2011-10-21 00:00:00+00:00,0.004437830170924917
2011-10-24 00:00:00+00:00,0.0011045908252598213
2011-10-25 00:00:00+00:00,-0.013975765378866134
2011-10-26 00:00:00+00:00,-0.008205867875303974
2011-10-27 00:00:00+00:00,0.024821355533082734
2011-10-28 00:00:00+00:00,-0.009908273679400836
2011-10-31 00:00:00+00:00,-0.012972586634844574
2011-11-01 00:00:00+00:00,-0.024033023275169096
2011-11-02 00:00:00+00:00,0.0007695443609005981
2011-11-03 00:00:00+00:00,0.019992328073348276
2011-11-04 00:00:00+00:00,-0.010554115318453516
2011-11-07 00:00:00+00:00,0.020952351888020804
2011-11-08 00:00:00+00:00,0.013432858977612705
2011-11-09 00:00:00+00:00,-0.03534606369168036
2011-11-10 00:00:00+00:00,0.0030534321136057585
2011-11-11 00:00:00+00:00,0.023972570179069397
2011-11-14 00:00:00+00:00,-0.005574121864764692
2011-11-15 00:00:00+00:00,-0.0007474012553290166
2011-11-16 00:00:00+00:00,-0.02505609880436921
2011-11-17 00:00:00+00:00,-0.020329834503300614
2011-11-18 00:00:00+00:00,-0.009397089657928959
2011-11-21 00:00:00+00:00,-0.011857677711748504
2011-11-22 00:00:00+00:00,-0.00839996337890625
2011-11-23 00:00:00+00:00,-0.012908494971955231
2011-11-25 00:00:00+00:00,-0.006947285699397954
2011-11-28 00:00:00+00:00,0.02345685679296361
2011-11-29 00:00:00+00:00,-0.0012063001862943068
2011-11-30 00:00:00+00:00,0.029790650828199317
