Date,GOOGL
2010-08-24 00:00:00+00:00,-0.02732343781076796
2010-08-25 00:00:00+00:00,0.007155651826887599
2010-08-26 00:00:00+00:00,-0.008006692641447488
2010-08-27 00:00:00+00:00,0.017406534593025214
2010-08-30 00:00:00+00:00,-0.013381818411356217
2010-08-31 00:00:00+00:00,-0.005898116959887401
2010-09-01 00:00:00+00:00,0.022910092657068892
2010-09-02 00:00:00+00:00,0.006191225126774169
2010-09-03 00:00:00+00:00,0.015371963791761534
2010-09-07 00:00:00+00:00,-0.012545121037052742
2010-09-08 00:00:00+00:00,0.013307397887799555
2010-09-09 00:00:00+00:00,0.011900242300167063
2010-09-10 00:00:00+00:00,-8.403181108240787e-05
2010-09-13 00:00:00+00:00,0.012874435198745537
2010-09-14 00:00:00+00:00,-0.003815307599149609
2010-09-15 00:00:00+00:00,0.0004370660225905265
2010-09-16 00:00:00+00:00,0.0008739087340208229
2010-09-17 00:00:00+00:00,0.018895737675412416
2010-09-20 00:00:00+00:00,0.036988691362439985
2010-09-21 00:00:00+00:00,0.0101911941682431
2010-09-22 00:00:00+00:00,0.004946888782358938
2010-09-23 00:00:00+00:00,-0.004883764023364212
2010-09-24 00:00:00+00:00,0.02689489510350418
2010-09-27 00:00:00+00:00,0.005917134531913559
2010-09-28 00:00:00+00:00,-0.006108576917337349
2010-09-29 00:00:00+00:00,0.0009863894877266688
2010-09-30 00:00:00+00:00,-0.003600511102719306
2010-10-01 00:00:00+00:00,-0.0003233295888176446
2010-10-04 00:00:00+00:00,-0.0062212318687273616
2010-10-05 00:00:00+00:00,0.0304010440366127
2010-10-06 00:00:00+00:00,-0.007208836336602076
2010-10-07 00:00:00+00:00,-0.008121990465340567
2010-10-08 00:00:00+00:00,0.011961990830758218
2010-10-11 00:00:00+00:00,0.00464247724217004
2010-10-12 00:00:00+00:00,0.0047324142724647356
2010-10-13 00:00:00+00:00,0.003527982419216036
2010-10-14 00:00:00+00:00,-0.0043622085022031465
2010-10-15 00:00:00+00:00,0.1118813471557345
2010-10-18 00:00:00+00:00,0.027034678366763876
2010-10-19 00:00:00+00:00,-0.015994528014068088
2010-10-20 00:00:00+00:00,0.0002467734961002499
2010-10-21 00:00:00+00:00,0.006595613517419219
2010-10-22 00:00:00+00:00,0.0008823707065379605
2010-10-25 00:00:00+00:00,0.0064812936830171974
2010-10-26 00:00:00+00:00,0.0034063046771242167
2010-10-27 00:00:00+00:00,-0.003443224255596511
2010-10-28 00:00:00+00:00,0.0034227284798604707
2010-10-29 00:00:00+00:00,-0.007889077433523628
2010-11-01 00:00:00+00:00,0.0021183092448335827
2010-11-02 00:00:00+00:00,0.0009755859371369802
2010-11-03 00:00:00+00:00,0.007439887907058962
2010-11-04 00:00:00+00:00,0.006594846232499618
2010-11-05 00:00:00+00:00,0.0012975815511935274
2010-11-08 00:00:00+00:00,0.002703612254229437
2010-11-09 00:00:00+00:00,-0.0031111740208427108
2010-11-10 00:00:00+00:00,-0.003104842819238285
2010-11-11 00:00:00+00:00,-0.009135031625710721
2010-11-12 00:00:00+00:00,-0.02252143362884207
2010-11-15 00:00:00+00:00,-0.012962205878748634
2010-11-16 00:00:00+00:00,-0.01973234162202009
2010-11-17 00:00:00+00:00,-0.0002913067523430124
2010-11-18 00:00:00+00:00,0.022294660160095514
2010-11-19 00:00:00+00:00,-0.009605077054170463
2010-11-22 00:00:00+00:00,0.0006600335221951248
2010-11-23 00:00:00+00:00,-0.013886497678128107
2010-11-24 00:00:00+00:00,0.0205142236953606
2010-11-26 00:00:00+00:00,-0.008353363359904997
2010-11-29 00:00:00+00:00,-0.01337290364319077
2010-11-30 00:00:00+00:00,-0.04535219420516179
2010-12-01 00:00:00+00:00,0.015547667849822533
2010-12-02 00:00:00+00:00,0.013236426782640143
2010-12-03 00:00:00+00:00,0.0020635893966267638
2010-12-06 00:00:00+00:00,0.009354220339644836
2010-12-07 00:00:00+00:00,0.015180934568995275
2010-12-08 00:00:00+00:00,0.005790770776527232
2010-12-09 00:00:00+00:00,0.001625629801677242
2010-12-10 00:00:00+00:00,0.0012003474700217343
2010-12-13 00:00:00+00:00,0.004069441575498489
2010-12-14 00:00:00+00:00,0.0004877842756576545
2010-12-15 00:00:00+00:00,-0.007749112474552899
2010-12-16 00:00:00+00:00,0.0023886609618557486
2010-12-17 00:00:00+00:00,-0.0015379165767686054
2010-12-20 00:00:00+00:00,0.007210488879841215
2010-12-21 00:00:00+00:00,0.013460858015383437
2010-12-22 00:00:00+00:00,0.004012779066566052
2010-12-23 00:00:00+00:00,-0.0020809462474143947
2010-12-27 00:00:00+00:00,-0.0030616733169847032
2010-12-28 00:00:00+00:00,-0.005743906529566467
2010-12-29 00:00:00+00:00,0.003472883922131853
2010-12-30 00:00:00+00:00,-0.0035607339594975196
2010-12-31 00:00:00+00:00,-0.00816553151331223
2011-01-03 00:00:00+00:00,0.017475640076162424
2011-01-04 00:00:00+00:00,-0.0036899382420729765
2011-01-05 00:00:00+00:00,0.011542584709102188
2011-01-06 00:00:00+00:00,0.007273381629414821
2011-01-07 00:00:00+00:00,0.0047921460163729
2011-01-10 00:00:00+00:00,-0.0036175071619420907
2011-01-11 00:00:00+00:00,0.002930584248046042
2011-01-12 00:00:00+00:00,0.0013960842703610865
2011-01-13 00:00:00+00:00,-0.000291776198574345
2011-01-14 00:00:00+00:00,0.012145461525004286
2011-01-18 00:00:00+00:00,0.024752542648970532
2011-01-19 00:00:00+00:00,-0.012319666316776279
2011-01-20 00:00:00+00:00,-0.00788290169974104
2011-01-21 00:00:00+00:00,-0.02383648512304426
2011-01-24 00:00:00+00:00,-0.00122586307618322
2011-01-25 00:00:00+00:00,0.014449836078659795
2011-01-26 00:00:00+00:00,-0.005500762748254395
2011-01-27 00:00:00+00:00,0.00047041064500352725
2011-01-28 00:00:00+00:00,-0.025616490366213385
2011-01-31 00:00:00+00:00,-0.0010482954640930187
2011-02-01 00:00:00+00:00,0.01778932375242559
